observation_key,licensor_resolution,resolved_licensor_id,resolved_licensor_name,normalized_observed_value,active_file_count,proposal_order,proposed_disposition,target_property_id,target_property_code,target_property_name,target_property_parent_licensor_id,rationale_code,create_candidate_code,create_candidate_name,classification_automatic,owner_activation_required,coldlion_phase5_overlap,coldlion_phase5_divisions,proposed_parent_evidence,current_accepted_relationship_count,currently_tagged_at_risk,cross_parent_proposal,fuzzy_similarity_used_for_selection,proposal_effective
afff41a6-df31-4a9a-aea5-b919d1daff54|rock tees,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,rock tees,30,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,30,false,false,false,false
afff41a6-df31-4a9a-aea5-b919d1daff54|rock the fest style guide,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,rock the fest style guide,11,5,non_property,,,,,psg1_structural_folder_pattern_candidate,,,false,true,false,,,11,false,false,false,false
afff41a6-df31-4a9a-aea5-b919d1daff54|romantical,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,romantical,16,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,16,false,false,false,false
afff41a6-df31-4a9a-aea5-b919d1daff54|smile giggle laugh,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,smile giggle laugh,15,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,15,false,false,false,false
afff41a6-df31-4a9a-aea5-b919d1daff54|snoopy mustachios,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,snoopy mustachios,20,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,20,false,false,false,false
afff41a6-df31-4a9a-aea5-b919d1daff54|space cowboy,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,space cowboy,16,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,16,false,false,false,false
afff41a6-df31-4a9a-aea5-b919d1daff54|space traveler,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,space traveler,39,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,39,false,false,false,false
afff41a6-df31-4a9a-aea5-b919d1daff54|text montage,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,text montage,24,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,24,false,false,false,false
afff41a6-df31-4a9a-aea5-b919d1daff54|the great outdoors,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,the great outdoors,23,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,23,false,false,false,false
afff41a6-df31-4a9a-aea5-b919d1daff54|tokyo time,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,tokyo time,37,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,37,false,false,false,false
afff41a6-df31-4a9a-aea5-b919d1daff54|tv specials,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,tv specials,246,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,246,false,false,false,false
afff41a6-df31-4a9a-aea5-b919d1daff54|woodstock 50th,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,woodstock 50th,20,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,20,false,false,false,false
c345beff-5ed3-4f2f-b952-4b6db245c37c|bronco,resolved,c345beff-5ed3-4f2f-b952-4b6db245c37c,Ford,bronco,7,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c345beff-5ed3-4f2f-b952-4b6db245c37c|files for panama mat doormat coir set,resolved,c345beff-5ed3-4f2f-b952-4b6db245c37c,Ford,files for panama mat doormat coir set,5,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c345beff-5ed3-4f2f-b952-4b6db245c37c|files for wall art hl group 27,resolved,c345beff-5ed3-4f2f-b952-4b6db245c37c,Ford,files for wall art hl group 27,2,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c345beff-5ed3-4f2f-b952-4b6db245c37c|ford,resolved,c345beff-5ed3-4f2f-b952-4b6db245c37c,Ford,ford,5,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c345beff-5ed3-4f2f-b952-4b6db245c37c|mustang,resolved,c345beff-5ed3-4f2f-b952-4b6db245c37c,Ford,mustang,3,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|[blank],resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,,12,5,non_property,,,,,blank_property_observation,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|26 ss coca cola resort,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,26 ss coca cola resort,4,8,ambiguous,,,,,multiple_same_parent_or_phase5_review_candidates,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|27 ss seasonal broadcast,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,27 ss seasonal broadcast,9,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|3 d turns,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,3 d turns,6,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,1,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|americana,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,americana,2,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|athletic club,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,athletic club,2,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|cherry coke,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,cherry coke,2,8,ambiguous,,,,,multiple_same_parent_or_phase5_review_candidates,,,false,true,false,,,3,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|christmas,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,christmas,3,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|coca cola packaging one sheet 2023 update folder,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola packaging one sheet 2023 update folder,9,5,non_property,,,,,psg1_structural_folder_pattern_candidate,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|design immersion video please watch,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,design immersion video please watch,1,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,1,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|diet coke,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,diet coke,8,1,exact_existing,f8d43f7d-3e49-402e-8fa4-09638bd56c69,CDC,DIET COKE,c70e095c-2baf-404e-a2a3-c198a259a3e6,exact_normalized_canonical_name_under_resolved_licensor,,,true,true,false,,,20,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|football fanatic,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,football fanatic,2,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|graffiti refresh,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,graffiti refresh,5,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|graphics legacy evergreen icons,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,graphics legacy evergreen icons,21,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|graphics polar bear ad art,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,graphics polar bear ad art,12,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|graphics varsity style guide,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,graphics varsity style guide,20,5,non_property,,,,,psg1_structural_folder_pattern_candidate,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|holiday caravan,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,holiday caravan,3,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|holiday gift tag,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,holiday gift tag,3,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|holiday joy ornament,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,holiday joy ornament,3,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|legacy imagery all channels,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,legacy imagery all channels,205,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,23,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|mid tier channels seasonal broadcast ss22 the pause that refreshes new prep sport utility optimistic escape,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,mid tier channels seasonal broadcast ss22 the pause that refreshes new prep sport utility optimistic escape,8,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|new nostalgia mass,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,new nostalgia mass,1,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|polar bear line art,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,polar bear line art,2,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|red white heritage 2 0,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,red white heritage 2 0,11,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|santa hi res 1,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,santa hi res 1,19,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|santa hi res 2,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,santa hi res 2,20,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|seasonal broadcast fw21 22 highway to anywhere perfect harmony mid,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,seasonal broadcast fw21 22 highway to anywhere perfect harmony mid,2,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|seasonal broadcast ss21 highway to anywhere route 66 urban nomads perfect harmony mass,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,seasonal broadcast ss21 highway to anywhere route 66 urban nomads perfect harmony mass,7,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|sportcore,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,sportcore,2,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
c70e095c-2baf-404e-a2a3-c198a259a3e6|style guide pdfs,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,style guide pdfs,24,5,non_property,,,,,psg1_structural_folder_pattern_candidate,,,false,true,false,,,2,false,false,false,false
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|[blank],resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,,98,5,non_property,,,,,blank_property_observation,,,false,true,false,,,0,false,false,false,false
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|apollo 11,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,apollo 11,10,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|apollo 12,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,apollo 12,5,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|apollo 14,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,apollo 14,3,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|apollo 15,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,apollo 15,4,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|apollo 17,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,apollo 17,8,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|apollo 4,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,apollo 4,1,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|james webb,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,james webb,21,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|logos,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,logos,2,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|style guide pdf,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,style guide pdf,1,5,non_property,,,,,psg1_structural_folder_pattern_candidate,,,false,true,false,,,0,false,false,false,false
e5f1686c-700c-42f6-bbc6-98aaa9ce1634|sega,resolved,e5f1686c-700c-42f6-bbc6-98aaa9ce1634,SEGA,sega,104,1,exact_existing,30414503-8d60-4bd9-bf40-80378d2f518d,GA,SEGA,e5f1686c-700c-42f6-bbc6-98aaa9ce1634,exact_normalized_canonical_name_under_resolved_licensor,,,true,true,false,,,0,false,false,false,false
e5f1686c-700c-42f6-bbc6-98aaa9ce1634|sonic,resolved,e5f1686c-700c-42f6-bbc6-98aaa9ce1634,SEGA,sonic,2686,8,ambiguous,,,,,multiple_same_parent_or_phase5_review_candidates,,,false,true,false,,,34,false,false,false,false
e90c3124-e66d-404f-b777-0dae9a5ee4f3|[blank],resolved,e90c3124-e66d-404f-b777-0dae9a5ee4f3,AARDMAN ANIMATIONS,,1,5,non_property,,,,,blank_property_observation,,,false,true,false,,,0,false,false,false,false
e90c3124-e66d-404f-b777-0dae9a5ee4f3|shaun the sheep,resolved,e90c3124-e66d-404f-b777-0dae9a5ee4f3,AARDMAN ANIMATIONS,shaun the sheep,2657,1,exact_existing,5fa35966-05b3-4096-8098-86651031e9de,SSE,SHAUN THE SHEEP,e90c3124-e66d-404f-b777-0dae9a5ee4f3,exact_normalized_canonical_name_under_resolved_licensor,,,true,true,false,,,2705,false,false,false,false
e90c3124-e66d-404f-b777-0dae9a5ee4f3|wallace and gromit,resolved,e90c3124-e66d-404f-b777-0dae9a5ee4f3,AARDMAN ANIMATIONS,wallace and gromit,1427,8,deferred,,,,,single_similarity_hint_is_not_deterministic_evidence,,,false,true,false,,,4,false,false,false,false
f143c083-2dfd-48b9-ac9b-43d2290a4e4c|2025 ss marvel creative rollout,resolved,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,MARVEL,2025 ss marvel creative rollout,2,8,ambiguous,,,,,multiple_same_parent_or_phase5_review_candidates,,,false,true,false,,,0,false,false,false,false
f143c083-2dfd-48b9-ac9b-43d2290a4e4c|avengers,resolved,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,MARVEL,avengers,1381,8,deferred,,,,,single_similarity_hint_is_not_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
f143c083-2dfd-48b9-ac9b-43d2290a4e4c|disney shows,resolved,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,MARVEL,disney shows,260,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,218,false,false,false,false
f143c083-2dfd-48b9-ac9b-43d2290a4e4c|holiday,resolved,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,MARVEL,holiday,544,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,93,false,false,false,false
f143c083-2dfd-48b9-ac9b-43d2290a4e4c|marvel universe publishing art archive,resolved,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,MARVEL,marvel universe publishing art archive,2048,5,non_property,,,,,psg1_structural_folder_pattern_candidate,,,false,true,false,,,721,false,false,false,false
f143c083-2dfd-48b9-ac9b-43d2290a4e4c|spider man,resolved,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,MARVEL,spider man,1233,1,exact_existing,b8f98eb8-4d09-41f0-bc64-67cd8726f19a,SP,SPIDER MAN,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,exact_normalized_canonical_name_under_resolved_licensor,,,true,true,false,,,1437,false,false,false,false
f143c083-2dfd-48b9-ac9b-43d2290a4e4c|ss 25 marvel brand logo update,resolved,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,MARVEL,ss 25 marvel brand logo update,37,8,ambiguous,,,,,multiple_same_parent_or_phase5_review_candidates,,,false,true,false,,,0,false,false,false,false
f143c083-2dfd-48b9-ac9b-43d2290a4e4c|style guide case by case,resolved,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,MARVEL,style guide case by case,1014,5,non_property,,,,,psg1_structural_folder_pattern_candidate,,,false,true,false,,,9,false,false,false,false
f143c083-2dfd-48b9-ac9b-43d2290a4e4c|style guide evergreen priorities,resolved,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,MARVEL,style guide evergreen priorities,2015,5,non_property,,,,,psg1_structural_folder_pattern_candidate,,,false,true,false,,,1386,false,false,false,false
f143c083-2dfd-48b9-ac9b-43d2290a4e4c|style guide opportunity,resolved,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,MARVEL,style guide opportunity,5327,5,non_property,,,,,psg1_structural_folder_pattern_candidate,,,false,true,false,,,3091,false,false,false,false
f143c083-2dfd-48b9-ac9b-43d2290a4e4c|theatrical releases,resolved,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,MARVEL,theatrical releases,775,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,519,false,false,false,false
f39fe07e-e438-46b2-9e17-fb711358e790|[blank],resolved,f39fe07e-e438-46b2-9e17-fb711358e790,TOEI - ONE PIECE,,6,5,non_property,,,,,blank_property_observation,,,false,true,false,,,0,false,false,false,false
f39fe07e-e438-46b2-9e17-fb711358e790|copyright,resolved,f39fe07e-e438-46b2-9e17-fb711358e790,TOEI - ONE PIECE,copyright,1,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
f39fe07e-e438-46b2-9e17-fb711358e790|logo,resolved,f39fe07e-e438-46b2-9e17-fb711358e790,TOEI - ONE PIECE,logo,6,8,deferred,,,,,insufficient_deterministic_evidence,,,false,true,false,,,0,false,false,false,false
f39fe07e-e438-46b2-9e17-fb711358e790|style guide,resolved,f39fe07e-e438-46b2-9e17-fb711358e790,TOEI - ONE PIECE,style guide,8370,5,non_property,,,,,psg1_structural_folder_pattern_candidate,,,false,true,false,,,2471,false,false,false,false
licensor_unresolved|seafile ignore txt|[blank],licensor_unresolved,,,,1,0,licensor_unresolved,,,,,parent_licensor_unresolved,,,true,true,false,,,0,false,false,false,false
